974,89,270,4,Exactly what I needed!,2020-02-02 14:49:20
975,56,51,3,Broke after one use,2021-12-26 23:41:51
976,99,329,1,Fantastic performance,2020-01-30 16:44:51
977,24,1749,2,Highly recommend!,2024-07-28 13:10:21
978,24,72,1,Not as expected,2024-04-02 04:58:16
979,9,433,0,Product arrived late,2024-05-31 23:16:30
980,9,1673,4,Fantastic performance,2022-04-02 00:47:03
981,63,209,3,Terrible quality,2020-04-19 17:09:36
982,40,327,2,Will buy again,2024-09-13 11:08:52
983,34,203,5,Wouldn't recommend,2023-01-21 06:25:21
984,51,845,3,Wouldn't recommend,2023-02-06 02:14:41
985,42,261,2,Loved it!,2021-01-31 12:12:26
986,3,1693,3,Highly recommend!,2021-10-23 08:07:26
987,82,1174,0,Product arrived late,2024-04-23 05:19:25
988,47,625,2,Product arrived late,2020-01-15 17:17:39
989,93,1410,5,Loved it!,2020-05-18 02:33:06
990,65,1853,2,Wouldn't recommend,2022-03-26 16:20:48
991,55,1654,1,Fantastic performance,2024-03-21 18:23:18
992,33,793,5,Fantastic performance,2020-06-11 18:25:35
993,76,1952,5,Exactly what I needed!,2021-09-26 15:34:12
994,94,1748,5,This product was great!,2021-04-02 05:12:02
995,16,896,0,Loved it!,2024-10-27 14:35:44
996,78,1075,4,Not as expected,2020-04-23 04:53:45
997,27,671,4,Product arrived late,2020-02-04 07:52:05
998,36,1501,2,Product arrived late,2022-03-29 23:25:04
999,92,1518,1,Not as expected,2020-11-30 00:35:44
1000,51,1571,2,Exactly what I needed!,2024-08-24 01:44:56
1001,10,1545,3,Broke after one use,2024-10-08 03:08:17
1002,51,956,4,Terrible quality,2019-12-28 00:46:50
1003,42,260,2,Exactly what I needed!,2022-03-07 15:34:39
1004,19,321,4,Product arrived late,2022-07-28 12:22:22
1005,87,1950,3,Great value for money,2024-07-20 22:56:00
1006,93,431,3,Exactly what I needed!,2020-12-13 17:46:11
1007,73,1164,5,Broke after one use,2022-12-07 22:50:58
1008,27,1006,0,Terrible quality,2020-07-18 22:42:49
1009,65,355,5,Great value for money,2024-11-10 14:32:22
1010,6,1602,0,Broke after one use,2024-05-23 04:43:15
1011,32,844,3,Broke after one use,2021-08-14 04:58:05
1012,26,1453,2,Terrible quality,2023-02-23 02:56:34
1013,37,830,3,Wouldn't recommend,2022-07-26 13:21:50
1014,33,401,0,Wouldn't recommend,2020-06-05 13:47:53
1015,21,1726,5,Broke after one use,2020-06-14 01:24:08
1016,24,1309,5,Will buy again,2023-09-12 16:07:11
1017,71,730,0,Broke after one use,2021-09-29 00:03:21
1018,71,532,4,Great value for money,2023-03-13 03:15:35
1019,99,817,3,Loved it!,2022-07-26 20:25:36
1020,45,1690,0,This product was great!,2024-01-21 10:22:52
1021,25,569,1,Terrible quality,2024-08-09 19:33:01
1022,73,1722,3,Wouldn't recommend,2024-03-25 18:08:27
1023,38,1574,1,Fantastic performance,2024-01-18 02:01:18
1024,77,100,5,Fantastic performance,2024-05-10 01:24:31
1025,19,1596,5,Broke after one use,2023-12-12 02:51:47
1026,54,1257,5,Broke after one use,2022-12-19 01:34:32
1027,5,632,2,Not as expected,2020-06-08 12:52:44
1028,94,1611,4,Not as expected,2022-10-17 11:31:46
1029,96,782,5,Product arrived late,2020-07-27 04:57:14
1030,86,512,2,Great value for money,2023-11-03 14:50:51
1031,77,988,1,Terrible quality,2021-08-22 09:45:52
1032,68,272,1,Highly recommend!,2022-04-10 16:17:07
1033,78,888,2,Broke after one use,2022-01-26 01:54:13
1034,53,1814,5,Not as expected,2020-10-12 18:48:14
1035,97,1158,4,Product arrived late,2022-06-01 07:14:50
1036,12,955,2,Highly recommend!,2021-08-02 21:45:47
1037,0,1651,4,Great value for money,2022-10-03 22:59:56
1038,76,1119,5,Not as expected,2021-07-08 04:37:31
1039,50,719,5,This product was great!,2022-12-06 00:32:33
1040,11,1811,1,Highly recommend!,2022-05-11 14:43:53
1041,49,1479,3,Highly recommend!,2020-03-13 11:11:34
1042,17,368,1,Broke after one use,2021-01-14 15:28:25
1043,75,562,1,Exactly what I needed!,2022-01-21 22:22:10
1044,5,858,1,This product was great!,2024-09-03 15:47:16
1045,35,804,2,Not as expected,2022-07-26 00:43:00
1046,74,24,3,Terrible quality,2023-01-31 11:16:25
1047,93,338,0,Great value for money,2020-05-04 02:08:57
1048,42,142,0,Broke after one use,2023-04-29 18:53:03
1049,12,1209,1,This product was great!,2024-01-19 04:42:59
1050,96,139,3,Will buy again,2021-03-27 00:31:53
1051,62,884,1,Great value for money,2024-08-14 18:38:56
1052,42,1724,1,Fantastic performance,2023-06-10 21:04:43
1053,89,1716,1,Highly recommend!,2023-02-26 03:03:11
1054,57,562,3,Great value for money,2024-02-06 08:22:42
1055,0,584,3,Terrible quality,2021-07-05 00:50:00
1056,40,635,0,Great value for money,2024-06-12 16:41:41
1057,51,676,3,Terrible quality,2024-02-12 11:14:04
1058,32,1790,3,This product was great!,2022-04-17 17:37:30
1059,80,1958,4,Loved it!,2020-01-22 21:47:01
1060,56,1066,5,Broke after one use,2021-03-01 14:58:02
1061,70,1219,4,Broke after one use,2024-10-07 00:03:43
1062,47,843,1,Product arrived late,2022-11-21 19:08:12
1063,62,754,4,Broke after one use,2020-04-25 02:26:44
1064,38,625,5,Highly recommend!,2022-03-27 23:59:23
1065,60,635,2,Loved it!,2022-09-21 17:23:55
1066,17,1094,4,Wouldn't recommend,2024-01-10 19:56:40
1067,23,1905,0,Great value for money,2021-08-20 15:13:45
1068,0,410,3,This product was great!,2021-07-04 11:31:56
1069,70,371,4,This product was great!,2021-02-21 02:58:05
1070,78,1714,3,Will buy again,2023-05-22 05:47:45
1071,2,150,2,Wouldn't recommend,2021-11-03 03:42:26
1072,78,1901,1,Not as expected,2022-10-23 04:17:19
1073,81,1589,1,Will buy again,2023-04-24 20:54:07
1074,28,1624,1,Fantastic performance,2020-03-18 02:30:54
1075,91,1849,2,Terrible quality,2022-08-30 23:42:46
1076,55,1161,5,Not as expected,2023-05-10 02:08:13
1077,0,865,2,Highly recommend!,2024-08-16 13:07:15
1078,32,852,1,Wouldn't recommend,2024-08-26 11:11:21
1079,96,473,4,Fantastic performance,2020-08-05 04:23:26
1080,15,85,3,Great value for money,2020-04-30 14:10:26
1081,37,619,0,This product was great!,2021-09-05 00:27:35
1082,76,573,0,Product arrived late,2022-08-19 08:52:57
1083,75,1702,4,Product arrived late,2024-08-29 16:03:35
1084,51,148,5,Wouldn't recommend,2022-03-06 20:16:33
1085,41,1045,2,Exactly what I needed!,2023-04-29 08:06:23
1086,80,82,4,Product arrived late,2020-03-11 07:21:32
1087,33,507,3,Exactly what I needed!,2020-03-20 14:48:42
1088,52,1002,1,Great value for money,2022-06-02 07:47:46
1089,64,1017,4,Will buy again,2020-01-06 20:41:49
1090,68,52,1,Broke after one use,2024-03-17 07:56:54
1091,56,1392,2,Wouldn't recommend,2020-07-21 04:49:16
1092,17,72,4,Fantastic performance,2021-02-14 09:31:35
1093,28,902,5,Loved it!,2024-12-06 23:55:17
1094,51,191,5,Fantastic performance,2024-03-27 19:17:56
1095,28,64,0,Terrible quality,2024-01-06 13:18:49
1096,13,1860,3,Great value for money,2023-04-13 12:19:46
1097,47,1002,0,Exactly what I needed!,2024-08-30 04:10:32
1098,38,1112,2,Exactly what I needed!,2022-03-11 09:14:07
1099,59,188,0,Terrible quality,2023-01-19 15:47:54
1100,82,1004,3,Wouldn't recommend,2020-08-14 15:04:31
1101,79,469,4,Wouldn't recommend,2020-11-05 11:55:42
1102,73,1845,5,Not as expected,2021-03-31 11:08:10
1103,60,288,3,Terrible quality,2020-08-14 14:42:33
1104,86,678,0,Product arrived late,2023-08-27 23:55:42
1105,48,431,2,Loved it!,2022-08-26 12:50:06
1106,28,1334,2,Fantastic performance,2022-04-26 22:12:29
1107,85,292,2,Loved it!,2021-10-09 10:44:47
1108,25,338,0,Exactly what I needed!,2021-11-20 01:51:51
1109,61,342,4,Great value for money,2022-10-19 09:27:29
1110,14,925,2,Not as expected,2024-10-27 07:27:24
1111,7,1986,3,Exactly what I needed!,2024-09-21 09:15:37
1112,45,1736,5,Exactly what I needed!,2020-09-09 11:58:04
1113,87,491,3,Not as expected,2020-12-21 03:14:28
1114,91,1081,1,Great value for money,2020-03-16 15:11:44
1115,72,444,4,This product was great!,2023-08-10 18:21:15
1116,52,1082,3,Broke after one use,2020-01-26 18:58:53
1117,22,443,1,This product was great!,2024-02-24 07:32:52
1118,26,113,3,Will buy again,2020-11-25 19:06:05
1119,39,46,2,Wouldn't recommend,2024-07-03 16:16:24
1120,62,555,3,Highly recommend!,2022-10-01 14:12:30
1121,8,1617,4,Fantastic performance,2021-12-03 18:31:58
1122,98,480,5,Terrible quality,2021-05-23 09:37:30
1123,33,1342,2,Loved it!,2021-03-14 14:31:33
1124,18,1301,0,This product was great!,2022-12-25 16:28:48
1125,77,412,2,This product was great!,2021-04-26 12:41:38
1126,90,662,2,This product was great!,2023-08-27 15:45:45
1127,55,1227,5,Terrible quality,2020-02-10 07:29:36
1128,97,794,1,Not as expected,2020-10-30 04:06:40
1129,39,1655,2,This product was great!,2023-02-26 00:11:25
1130,22,827,3,Product arrived late,2021-04-30 03:11:55
1131,58,249,5,Exactly what I needed!,2022-07-29 19:31:44
1132,21,813,4,Exactly what I needed!,2024-06-11 09:47:37
1133,97,15,3,Product arrived late,2023-12-03 11:55:54
1134,78,1482,3,Not as expected,2024-10-13 18:51:12
1135,72,1203,1,Not as expected,2024-01-12 01:56:08
1136,43,699,0,This product was great!,2023-05-03 00:39:15
1137,45,449,4,Not as expected,2020-05-07 19:13:19
1138,44,1441,0,Product arrived late,2022-06-25 04:22:23
1139,94,1120,5,Not as expected,2021-08-13 12:00:13
1140,13,1170,5,Broke after one use,2021-09-23 01:17:34
1141,54,1852,0,Exactly what I needed!,2023-11-21 07:34:47
1142,81,717,4,This product was great!,2020-10-26 03:14:15
1143,42,856,5,Broke after one use,2020-12-13 15:12:52
1144,98,429,2,Great value for money,2023-12-24 19:24:25
1145,13,1851,5,Wouldn't recommend,2020-04-30 15:29:37
1146,71,1411,4,Will buy again,2022-11-25 21:24:43
1147,91,1535,2,Terrible quality,2020-09-28 03:28:18
1148,89,1645,1,Loved it!,2023-10-25 03:13:56
1149,43,693,4,Product arrived late,2021-10-28 16:20:30
1150,97,1645,3,Fantastic performance,2023-10-20 00:58:35
1151,49,507,5,Broke after one use,2022-08-18 04:34:12
1152,42,1155,2,Exactly what I needed!,2024-09-12 15:48:41
1153,11,277,4,Product arrived late,2022-11-16 03:36:00
1154,2,724,4,Wouldn't recommend,2022-02-08 18:17:53
1155,23,1778,0,Not as expected,2021-12-22 21:42:51
1156,93,767,4,Fantastic performance,2022-08-24 16:34:21
1157,42,1253,4,Fantastic performance,2023-02-13 20:34:09
1158,21,1764,4,Product arrived late,2022-11-04 18:38:58
1159,32,1311,3,Product arrived late,2023-11-02 09:52:54
1160,20,1455,1,Product arrived late,2022-03-09 11:38:26
1161,38,704,0,Highly recommend!,2022-08-23 10:49:25
1162,37,1507,1,Loved it!,2022-02-02 03:05:37
1163,38,949,5,Fantastic performance,2022-07-30 11:06:56
1164,39,632,4,Fantastic performance,2021-07-19 16:01:03
1165,18,1643,5,Wouldn't recommend,2024-01-06 00:04:58
1166,32,221,1,Terrible quality,2023-08-16 22:57:02
1167,65,445,5,Broke after one use,2024-10-04 16:01:27
1168,31,1701,5,Exactly what I needed!,2021-12-21 16:30:41
1169,32,1091,1,Exactly what I needed!,2022-11-25 02:05:39
1170,64,995,2,Not as expected,2022-11-11 15:52:33
1171,25,945,4,Not as expected,2020-03-01 15:33:42
1172,73,1324,1,Fantastic performance,2024-03-11 15:01:24
1173,24,528,4,Fantastic performance,2020-05-21 03:40:32
1174,18,703,4,This product was great!,2021-05-03 04:49:03
1175,58,1796,5,Highly recommend!,2020-03-09 10:12:41
1176,15,1254,4,Terrible quality,2021-10-03 13:10:38
1177,93,608,2,Will buy again,2019-12-13 22:02:38
1178,6,1722,3,Fantastic performance,2024-09-26 13:46:56
1179,6,1396,4,Exactly what I needed!,2024-11-29 18:43:52
1180,9,1204,4,Terrible quality,2024-04-29 13:43:37
1181,53,1540,5,Fantastic performance,2022-08-05 16:49:02
1182,40,1504,3,Product arrived late,2020-01-29 19:38:37
1183,48,968,4,Fantastic performance,2021-04-21 18:14:19
1184,40,555,0,Loved it!,2022-09-06 10:51:03
1185,14,1750,5,Not as expected,2021-02-19 22:59:14
1186,58,581,2,Great value for money,2022-02-21 23:27:59
1187,96,1215,2,This product was great!,2022-06-17 18:07:32
1188,36,1489,0,Not as expected,2020-12-09 18:52:49
1189,19,765,2,Product arrived late,2024-05-26 10:48:26
1190,37,902,3,Loved it!,2024-01-20 00:14:52
1191,18,1701,4,Terrible quality,2021-10-31 17:37:59
1192,44,1922,1,Great value for money,2023-11-17 03:38:16
1193,95,998,2,Not as expected,2022-10-09 04:06:22
1194,26,152,0,Broke after one use,2023-04-10 19:28:02
1195,19,1679,5,Broke after one use,2022-10-12 04:37:23
1196,65,1635,5,Product arrived late,2023-12-09 01:54:27
1197,70,785,4,This product was great!,2021-08-05 03:22:00
1198,98,740,0,This product was great!,2020-07-08 05:36:26
1199,20,1728,5,This product was great!,2023-01-28 23:14:02
1200,37,230,3,Exactly what I needed!,2021-07-10 16:36:14
1201,0,1166,1,Great value for money,2021-12-06 18:05:45
1202,81,617,1,Terrible quality,2020-07-09 14:22:07
1203,96,1469,2,Broke after one use,2020-09-24 18:14:54
1204,82,696,4,Great value for money,2020-06-21 18:45:36
1205,29,1100,2,Fantastic performance,2022-06-24 19:02:41
1206,64,535,5,Product arrived late,2022-02-19 23:10:54
1207,50,1200,4,Great value for money,2021-10-09 19:01:35
1208,66,1719,0,This product was great!,2020-11-30 18:56:21
1209,22,826,3,Loved it!,2022-01-11 23:22:09
1210,57,746,3,Wouldn't recommend,2022-01-17 13:00:38
1211,75,1865,5,Wouldn't recommend,2024-05-28 07:26:33
1212,50,56,0,Exactly what I needed!,2024-04-12 23:59:21
1213,31,1325,5,This product was great!,2022-08-07 09:57:44
1214,97,977,3,Not as expected,2020-07-09 04:07:36
1215,44,184,0,Highly recommend!,2021-01-14 02:12:06
1216,92,1401,4,This product was great!,2021-08-13 23:38:36
1217,66,541,0,Product arrived late,2021-01-05 05:18:57
1218,16,1917,2,Great value for money,2022-04-14 02:18:44
1219,1,71,1,Will buy again,2021-01-28 19:05:00
1220,52,1526,1,Wouldn't recommend,2023-03-08 21:17:49
1221,25,517,4,Product arrived late,2022-03-27 02:51:07
1222,30,1244,0,This product was great!,2023-07-19 20:08:41
1223,8,1724,5,This product was great!,2022-07-01 17:28:49
1224,18,1594,0,Product arrived late,2022-05-15 17:57:14
1225,53,168,1,Highly recommend!,2022-01-03 23:05:43
1226,72,932,0,Product arrived late,2020-08-05 17:33:42
1227,19,363,3,Highly recommend!,2024-01-17 10:45:18
1228,18,709,5,Fantastic performance,2024-01-31 15:18:53
1229,83,315,1,Wouldn't recommend,2023-05-18 01:11:26
1230,95,89,2,Product arrived late,2021-04-18 16:18:42
1231,8,1233,5,This product was great!,2021-04-13 15:48:06
1232,6,1255,2,This product was great!,2021-08-01 06:30:56
1233,84,531,2,Loved it!,2024-05-03 02:40:54
1234,95,336,4,Highly recommend!,2020-05-30 15:25:22
1235,59,42,5,Wouldn't recommend,2023-12-12 11:02:57
1236,50,801,3,Terrible quality,2021-09-21 21:37:26
1237,20,1367,4,Product arrived late,2019-12-25 21:23:33
1238,97,1846,0,Fantastic performance,2023-07-17 04:13:36
1239,69,867,3,Broke after one use,2024-04-22 21:09:05
1240,71,1107,3,Great value for money,2020-09-28 09:17:35
1241,16,332,0,Great value for money,2022-03-18 21:42:35
1242,63,1755,3,Not as expected,2021-04-24 17:37:47
1243,35,950,3,Loved it!,2021-04-24 14:25:59
1244,66,1953,4,Not as expected,2020-05-31 01:33:19
1245,80,1357,3,Product arrived late,2022-07-02 02:10:42
1246,88,733,4,Product arrived late,2021-10-13 07:08:35
1247,1,520,4,This product was great!,2023-09-07 04:29:21
1248,32,302,2,Not as expected,2021-03-18 13:49:05
1249,56,409,0,Loved it!,2024-01-30 02:37:00
1250,90,167,0,Fantastic performance,2022-11-23 15:27:34
1251,77,1004,2,Fantastic performance,2020-06-15 13:32:05
1252,10,1715,1,Great value for money,2023-08-22 07:13:10
1253,62,1599,1,This product was great!,2023-04-06 18:55:12
1254,89,1452,2,Great value for money,2023-08-20 23:01:32
1255,46,1577,4,Product arrived late,2022-05-05 06:10:18
1256,41,810,5,Wouldn't recommend,2022-03-21 12:06:49
1257,29,193,5,Loved it!,2022-09-19 23:39:52
1258,7,1016,0,Exactly what I needed!,2022-04-22 11:18:06
1259,3,443,4,Will buy again,2021-09-13 17:41:49
1260,70,782,1,Great value for money,2020-06-11 04:59:43
1261,61,172,3,Wouldn't recommend,2021-05-13 00:19:05
1262,98,1599,4,Broke after one use,2020-09-09 01:20:50
1263,44,1245,4,Will buy again,2020-06-06 12:06:59
1264,43,528,3,Loved it!,2020-10-26 05:38:19
1265,92,1832,3,Product arrived late,2021-05-23 06:33:52
1266,3,1595,5,Highly recommend!,2022-09-01 23:52:34
1267,19,1844,1,Product arrived late,2024-12-06 02:08:03
1268,93,1262,0,Product arrived late,2019-12-26 14:02:38
1269,12,518,3,Highly recommend!,2022-02-22 01:19:23
1270,58,1714,1,Product arrived late,2024-08-07 22:52:13
1271,19,1074,1,Not as expected,2021-08-21 12:57:49
1272,29,270,1,Not as expected,2022-04-18 09:28:07
1273,68,1744,4,Not as expected,2021-11-25 21:44:01
1274,73,1872,5,Broke after one use,2021-05-09 13:14:18
1275,6,1383,3,Exactly what I needed!,2022-12-30 07:39:12
1276,27,1041,1,Fantastic performance,2023-08-20 20:19:48
1277,33,992,3,Fantastic performance,2020-02-05 10:14:25
1278,38,749,3,Not as expected,2023-03-15 00:00:17
1279,67,217,4,Not as expected,2021-02-24 14:41:09
1280,96,959,1,Product arrived late,2022-06-06 13:33:25
1281,91,1742,2,Product arrived late,2024-09-06 18:58:37
1282,76,1271,1,Product arrived late,2022-05-27 17:15:48
1283,5,9,4,Great value for money,2024-10-29 10:55:34
1284,89,821,0,Highly recommend!,2023-11-17 17:03:17
1285,76,1508,0,Highly recommend!,2024-10-23 17:52:47
1286,8,1844,2,Highly recommend!,2023-05-29 00:52:28
1287,16,897,1,Not as expected,2022-12-27 07:33:03
1288,73,298,4,Wouldn't recommend,2022-10-29 13:42:56
1289,29,526,2,This product was great!,2020-04-15 21:31:03
1290,43,1718,4,Loved it!,2020-05-08 06:54:47
1291,74,976,3,Wouldn't recommend,2024-02-22 20:35:37
1292,43,37,0,Not as expected,2022-04-26 07:10:33
1293,46,1420,3,Product arrived late,2022-04-06 05:48:57
1294,42,554,4,Wouldn't recommend,2021-07-17 18:51:59
1295,13,1433,4,This product was great!,2020-07-03 08:12:34
1296,30,1553,5,Terrible quality,2022-07-03 02:08:23
1297,62,706,1,Broke after one use,2022-03-05 11:59:50
1298,57,570,3,Exactly what I needed!,2023-06-26 00:45:36
1299,49,122,1,Broke after one use,2023-08-03 11:54:28
1300,60,985,2,This product was great!,2023-10-13 12:44:04
1301,8,1893,3,Broke after one use,2020-07-29 06:20:24
1302,29,140,3,Highly recommend!,2023-03-16 21:58:33
1303,36,156,3,Wouldn't recommend,2023-07-20 17:28:36
1304,94,707,5,Terrible quality,2022-10-11 04:44:51
1305,78,1798,5,Terrible quality,2019-12-09 12:47:09
1306,40,563,5,Broke after one use,2023-11-11 20:14:34
1307,40,118,3,Wouldn't recommend,2021-04-03 06:32:54
1308,96,984,1,Product arrived late,2024-08-12 22:22:22
1309,50,1707,1,Exactly what I needed!,2023-01-14 21:21:51
1310,79,1184,3,Exactly what I needed!,2022-06-04 10:37:52
1311,78,1330,3,This product was great!,2020-09-12 12:14:20
1312,68,1955,2,Exactly what I needed!,2024-06-09 16:14:12
1313,67,112,1,Wouldn't recommend,2023-07-30 19:39:33
1314,7,90,1,Loved it!,2024-09-28 21:07:46
1315,15,269,2,Product arrived late,2020-10-06 21:33:30
1316,60,656,3,Fantastic performance,2020-03-18 06:45:12
1317,0,753,4,Wouldn't recommend,2021-09-14 17:47:39
1318,5,1307,0,Product arrived late,2024-02-26 02:40:12
1319,34,746,3,Great value for money,2020-11-28 04:06:32
1320,36,1695,1,Great value for money,2021-10-28 17:23:08
1321,30,590,4,Exactly what I needed!,2022-11-05 15:59:53
1322,32,1959,1,Wouldn't recommend,2022-09-22 06:18:49
1323,75,1386,5,Not as expected,2021-09-08 01:29:46
1324,16,345,0,Exactly what I needed!,2020-07-01 02:30:26
1325,21,1919,4,Great value for money,2024-07-30 10:22:34
1326,39,908,5,Terrible quality,2024-11-11 11:20:39
1327,60,699,5,Broke after one use,2022-09-09 02:49:24
1328,99,723,4,Wouldn't recommend,2020-11-27 06:28:47
1329,93,1353,3,Exactly what I needed!,2022-12-26 23:58:44
1330,33,1785,0,Great value for money,2024-10-28 02:16:59
1331,5,1211,2,Will buy again,2023-06-01 08:36:43
1332,60,1309,0,Fantastic performance,2022-09-14 14:57:34
1333,2,137,3,Great value for money,2024-06-12 11:22:23
1334,58,1801,1,Product arrived late,2022-06-17 07:01:37
1335,14,191,3,Will buy again,2022-11-23 23:36:19
1336,31,1588,4,Will buy again,2019-12-19 05:54:43
1337,9,1339,2,This product was great!,2022-12-06 02:32:30
1338,44,1652,4,Loved it!,2022-09-20 03:41:08
1339,73,1142,4,Wouldn't recommend,2024-07-15 16:36:17
1340,59,972,0,Wouldn't recommend,2023-09-01 14:11:43
1341,40,451,2,This product was great!,2022-02-22 09:57:25
1342,95,329,3,Will buy again,2020-01-25 20:01:18
1343,92,806,2,Exactly what I needed!,2020-08-15 03:56:08
1344,96,1969,4,Will buy again,2020-03-01 18:53:28
1345,42,1584,4,This product was great!,2022-10-25 14:58:28
1346,3,1572,4,Terrible quality,2020-06-03 08:11:47
1347,67,1866,1,Broke after one use,2020-12-05 20:53:06
1348,82,1255,0,Will buy again,2022-10-13 18:26:40
1349,38,936,2,Highly recommend!,2022-11-26 05:10:25
1350,58,344,1,Great value for money,2024-09-28 19:51:55
1351,82,896,1,This product was great!,2023-01-18 14:30:17
1352,1,313,2,Highly recommend!,2021-09-16 02:04:34
1353,61,1815,2,Highly recommend!,2022-10-01 02:43:32
1354,38,461,3,Great value for money,2022-06-17 18:25:45
1355,58,310,0,Wouldn't recommend,2022-10-20 14:34:48
1356,46,1267,4,Wouldn't recommend,2021-06-11 15:37:07
1357,37,462,3,Highly recommend!,2020-06-24 14:28:38
1358,11,286,5,Great value for money,2023-06-25 23:34:20
1359,91,1867,3,Loved it!,2024-03-28 15:31:27
1360,17,968,4,This product was great!,2023-02-18 04:07:41
1361,73,696,1,Exactly what I needed!,2023-12-25 00:48:33
1362,1,807,4,Will buy again,2024-05-20 19:52:32
1363,58,1232,3,This product was great!,2022-07-25 13:27:55
1364,15,682,5,Broke after one use,2020-09-11 07:13:11
1365,7,1916,1,Fantastic performance,2024-11-23 02:12:11
1366,63,1304,2,Broke after one use,2021-03-10 22:05:29
1367,87,12,3,Loved it!,2020-07-11 12:13:55
1368,45,694,3,Broke after one use,2021-09-04 00:31:26
1369,76,1776,5,This product was great!,2021-12-30 16:03:07
1370,31,782,2,This product was great!,2022-07-26 22:00:06
1371,12,1306,0,Highly recommend!,2023-12-21 22:56:32
1372,47,1772,3,Wouldn't recommend,2022-04-03 14:58:54
1373,75,1660,1,Terrible quality,2021-07-22 19:02:58
1374,1,339,1,Great value for money,2020-05-16 21:05:16
1375,98,715,0,Highly recommend!,2023-11-09 18:44:31
1376,79,1930,1,Exactly what I needed!,2021-01-08 08:53:59
1377,67,157,4,This product was great!,2021-03-09 00:33:01
1378,51,1535,2,Loved it!,2023-11-26 23:15:08
1379,83,928,3,Highly recommend!,2023-02-05 15:18:11
1380,37,609,2,Will buy again,2021-02-21 12:34:09
1381,80,1868,5,Fantastic performance,2023-05-31 04:47:55
1382,57,1029,5,Product arrived late,2022-12-29 15:45:25
1383,43,1540,5,Fantastic performance,2022-04-05 01:53:48
1384,63,145,0,Broke after one use,2021-01-30 05:02:26
1385,21,1680,5,Fantastic performance,2020-07-28 21:03:54
1386,88,1574,3,Fantastic performance,2023-06-23 14:46:00
1387,3,536,5,This product was great!,2021-01-30 07:11:44
1388,36,1785,5,Broke after one use,2022-03-06 04:53:01
1389,78,210,2,Wouldn't recommend,2020-08-24 07:57:38
1390,93,1487,0,Product arrived late,2021-12-13 12:53:47
1391,81,1520,1,Will buy again,2023-03-26 20:45:44
1392,10,1240,5,This product was great!,2024-12-01 04:37:01
1393,7,1348,0,Broke after one use,2023-06-20 09:56:13
1394,38,456,1,Exactly what I needed!,2024-10-09 09:41:40
1395,81,1977,2,Exactly what I needed!,2021-09-17 15:55:08
1396,34,881,4,Terrible quality,2022-05-16 06:55:02
1397,12,1133,3,This product was great!,2022-03-12 06:37:24
1398,82,45,0,Not as expected,2020-05-18 17:38:07
1399,63,1610,5,Great value for money,2023-05-09 05:28:04
1400,14,580,1,Broke after one use,2020-05-15 17:37:08
1401,69,1792,0,Great value for money,2022-01-18 01:37:14
1402,66,1095,3,Wouldn't recommend,2024-07-10 09:48:12
1403,58,5,5,This product was great!,2023-08-07 14:01:26
1404,42,975,2,Not as expected,2022-12-20 00:40:13
1405,22,1309,0,This product was great!,2022-11-27 02:37:26
1406,8,42,4,Wouldn't recommend,2022-08-18 00:46:33
1407,2,528,4,Not as expected,2021-01-19 09:00:05
1408,95,1276,2,Product arrived late,2020-02-10 19:20:30
1409,38,1642,0,Will buy again,2024-04-25 19:57:18
1410,66,1408,2,Broke after one use,2023-04-23 20:01:13
1411,44,1243,2,Product arrived late,2023-03-20 03:41:44
1412,88,1342,1,This product was great!,2021-11-08 05:52:12
1413,79,585,4,Highly recommend!,2020-10-02 11:56:30
1414,34,1974,4,Loved it!,2022-10-01 02:20:16
1415,35,1244,3,Will buy again,2020-03-25 11:15:42
1416,18,545,4,This product was great!,2020-07-03 14:45:55
1417,50,834,1,Loved it!,2024-10-12 14:59:12
1418,68,1477,5,Fantastic performance,2021-07-28 18:34:26
1419,47,1051,4,Broke after one use,2022-09-20 20:37:45
1420,88,1260,3,Not as expected,2020-05-27 17:52:49
1421,97,1173,5,Will buy again,2021-05-20 04:40:17
1422,91,1836,0,Highly recommend!,2021-12-07 10:20:02
1423,3,1108,4,Terrible quality,2022-12-27 09:17:06
1424,16,608,1,Great value for money,2024-02-12 10:51:34
1425,77,1700,0,Product arrived late,2022-12-15 06:27:06
1426,52,728,4,Great value for money,2020-02-21 23:21:37
1427,48,1337,0,Broke after one use,2023-09-11 06:34:02
1428,73,723,4,Will buy again,2022-11-04 21:33:47
1429,47,1911,2,Loved it!,2023-12-21 21:45:01
1430,94,492,2,Will buy again,2020-08-08 13:11:42
1431,12,643,3,Terrible quality,2023-03-27 20:57:15
1432,97,637,0,Wouldn't recommend,2023-06-05 07:40:30
1433,10,1857,2,Wouldn't recommend,2022-02-08 11:21:48
1434,39,1562,5,Highly recommend!,2022-06-14 09:00:38
1435,21,843,3,Not as expected,2020-10-14 16:00:42
1436,63,307,5,Not as expected,2020-07-05 12:33:51
1437,39,1805,5,Will buy again,2024-09-11 08:23:10
1438,57,1201,1,Will buy again,2024-09-15 04:07:45
1439,80,1809,3,Product arrived late,2022-02-14 07:03:47
1440,19,410,3,Exactly what I needed!,2022-01-14 20:36:51
1441,19,407,4,Fantastic performance,2020-10-12 16:32:53
1442,8,1628,5,Highly recommend!,2023-10-10 20:57:49
1443,10,10,4,Broke after one use,2021-06-29 07:57:16
1444,62,1768,1,Fantastic performance,2024-11-24 18:20:28
